id,author_name,last_updated,rating,version,title,content,intention,classified intention
210585842,llovely fomt okhh l,2025-09-03T14:50:00-07:00,1,21.2.2,This app doesn’t work,"I’ve had the app for years working fine. Today it only shows a red screen. I called Verizon and got an AI robot that was totally worthless no help. Is this the future of customer service? Awful app
And awful Verizon!",App not working,technical/platform issues
210374743,Itszbits,2025-09-03T13:26:29-07:00,5,21.2.2,Second chance,I love my Apple 14 phone I could not answer for anything better I would not change it for the world. My price is good also. This is my second chance for a IPhone I am giving it a second try. And the service is so good no outage or drop calls. Nothing so it’s all good,"Positive, satisfied customer",General Feedback
210165329,Changzero,2025-09-03T12:09:33-07:00,1,21.2.2,NFL Sunday ticket customer service,"Let me just start off by saying that Verizon was nice enough to offer me the tickets. I was very happy with the offer. But going on 2 months and I still don’t have it. Contacted them multiple times within the 2 months and have been given the runaround multiple times. Contacted them again today and was told that it will be active by the end of September. They try to reassure me that this will be the last time but here’s the kicker, I was told that exact same thing multiple times regarding this. The fix from my understand is to just shut up and wait. Anyway that’s my experience, hope everyone else doesn’t experience what I’m going through.",Wants NFL Sunday Ticket,General Feedback
210059687,Jewellcaesar,2025-09-03T11:32:16-07:00,5,21.2.2,Excellent choice,Doug is exceptional at the basse rd location. Best service and great product options. Thanks Doug for your knowledge,Positive feedback,General Feedback
209470293,Alscort93,2025-09-03T08:22:29-07:00,1,21.2.2,Used to be useful,There used to be a widget where you could check up on data on the far left screen. Now you have to dig through menus to get to it and be bombarded with “the latest deal” until you get to it.,Wants old widget back,General Feedback
208644529,Bbbbbnnnnnnnpppppyyyyy,2025-09-03T04:15:06-07:00,2,21.2.2,This app keeps getting worse,"This app was upgraded and no matter how many times I try, I can’t clear the notifications. Each month I get a notification that the bill has been delivered. In order to clear my notifications, I have to log into my account on a desktop to clear the notifications. Fix it. It is horrible. You can do better Verizon.",Clear notifications.,General Feedback
207156741,Geraflores93000,2025-09-02T17:32:14-07:00,1,21.2.2,The worst company,"I have a 100 usd plan, and the connection is terrible, I will change my company, there’s is not service in any house, you have to be outside to barely have some data.",Plan to switch providers,Customer Support
206790722,rengency,2025-09-02T14:59:22-07:00,5,21.2.2,Awesome,Easy access 😊,"Positive, easy access",General Feedback
206474758,Never1117,2025-09-02T12:56:26-07:00,1,21.2.2,Bug for iPhone 15 pro plus,"Currently a bug that doesn’t allow you to work the app without notifications turned on, but when you attempt to turn on the notifications in settings there is no option to do so. Neither on the app page in settings nor in the notifications list.",Reporting a bug,technical/platform issues
206333533,ScorpLG,2025-09-02T12:05:25-07:00,2,21.2.2,Yuck,The app is so incredibly glitchy and nothing works. Requests can’t be submitted despite multiple attempts on different days. The app looks nice but lack of usability makes it annoying to use,"Negative, app unusable",technical/platform issues
206228136,maggipup,2025-09-02T11:28:17-07:00,1,21.2.2,Service,Piss poor customer service👎🏿🤮,Poor service experience,Customer Support
205978440,Lonnie6ankz,2025-09-02T10:05:21-07:00,1,21.2.2,Payment,Cost too much,Complaining about price,Account & Billing
205908685,trumpcardwc4,2025-09-02T09:43:28-07:00,5,21.2.2,Very unique and interesting,Hello I’m new and am really thankful for the opportunity and perks. I look forward to new beginnings. Thank you.,Customer expresses gratitude.,General Feedback
203446684,jhamm1327,2025-09-01T18:19:11-07:00,1,21.2.2,notifications never go away,it is beyond annoying that i cannot get a notification to go away no matter how many times i open it,Fix notification issue,technical/platform issues
202436638,Noneck rob,2025-09-01T11:47:27-07:00,1,21.2.2,No good,Go with metro pcs this company is no good,Negative experience,General Feedback
202177384,jaesmama,2025-09-01T10:25:27-07:00,1,21.2.2,Horrible,The app is horrible I can’t view my cell phone bill it keeps saying I owe nothing. I’ve been trying to reach someone and I can not get ahold of anyone. I switched from a different carrier to Verizon and now I’m having second thoughts about it.,Having second thoughts,General Feedback
202099659,eazy526,2025-09-01T10:01:57-07:00,1,21.2.2,Local passes,Impossible to get passes,Difficulty obtaining passes,Customer Support
201752620,Anonymous0~0,2025-09-01T08:22:18-07:00,1,21.2.2,Super slow,"Unable to use app from how slow it is (13 pro, 500mp up and down speed using it)",App performance issue.,technical/platform issues
200085912,DTW Shak,2025-08-31T22:27:53-07:00,1,21.2.2,My very first Verizon phone showed up broken — not a good start,"I’m new to Verizon. Just signed up and ordered a brand-new iPhone through them. The moment I turned it on, I realized both cameras didn’t work. Not blurry, not glitchy — just dead. Front and back. On a phone that’s supposed to have one of the best cameras, that’s ridiculous.

When I called, Verizon told me to just send it back and wait for a replacement. Sounds simple, but in reality it means:
	•	Going without a phone right after switching carriers.
	•	Worrying my promo (no-trade-in free phone) might get messed up.
	•	Wasting time on something that should’ve worked straight out of the box.

It’s frustrating because I joined Verizon expecting better. Instead, my first experience is a headache. Apple dropped the ball too — both cameras failing on day one isn’t normal.

All I want is a smooth replacement, no risk to my deal, and some acknowledgment that this was a rare but extreme problem. Right now it feels like I’m just stuck dealing with it on my own, and that’s not a good look for welcoming a new customer.",Wants smooth replacement,Customer Support
198215039,Bad-word,2025-08-31T10:08:33-07:00,1,21.2.2,Red color on the app is horrible,"I’m unable to look at the red screen, it hurts my eyes and, this sounds weird, but it makes me nauseated. Luckily I can just delete this miserable app. A curious observation, all of the negative Nicknames like bad, horrible, terrible, etc. are already taken.",Dislikes red color.,General Feedback
197732690,w5nda,2025-08-31T07:48:23-07:00,1,21.2.2,Horrible Payment Structure,"The app is not intuitive at all in showing you how to pay ahead of autopay. The billing does not specify a time frame for the services you are being charged for. Additionally, this is a Verizon problem, it removes your autopay if you pay with any card that’s not a Verizon or direct from your checking account. Terrible interface.",Payment structure issues.,Account & Billing
197695223,TDC0430,2025-08-31T07:37:42-07:00,1,21.2.2,Finally Faceid fixed,"Took a year, but developers finally fixed face-id on app.  Let’s see what they break next.",Face ID fixed.,technical/platform issues
196442906,WorthleasCrapApp,2025-08-31T00:18:24-07:00,1,21.2.2,Can’t login,Constant issues with logging into the app. Was not clear how to activate OneID. Huge pain finding and adding discounts. Barely usable,Difficulty with app,technical/platform issues
195666913,RoNIN5IN,2025-08-30T18:46:53-07:00,2,21.2.2,enough is enough,"Verizon is by far the most expensive but I buy on value and have justified that Verizon is worth the cost - I have put up with friends having coverage in areas I have not and how slow my upload/download speed is compared to others but with a 9+ hour phone outage (""SOS"") enough is enough...time to  see what T-Mobile has to offer",Switching to T-Mobile.,Customer Support
